qid,occurrence,label,description,instance_of,uri
Q1265807,1,information scientist,profession,Q28640,http://wikidata.org/entity/Q1265807
Q203000,1,Perth,"city in Perth and Kinross, Scotland, United Kingdom",Q515,http://wikidata.org/entity/Q203000
Q1346115,1,Enzo Paci,Italian philosopher (1911–1976),Q5,http://wikidata.org/entity/Q1346115
Q93223924,1,Andrea Zhok,Italian university teacher and philosopher,Q5,http://wikidata.org/entity/Q93223924
Q3191163,1,,"school in Antwerp, Belgium",Q3914,http://wikidata.org/entity/Q3191163
Q694204,1,Wolfgang Fortner,German composer and conductor (1907–1987),Q5,http://wikidata.org/entity/Q694204
Q3771,1,Gütersloh,"city in North Rhine-Westphalia, Germany",Q42744322,http://wikidata.org/entity/Q3771
Q2401130,1,Tekla Nordström,Swedish xylographer (1856–1937),Q5,http://wikidata.org/entity/Q2401130
Q13189044,1,Zwolle,"city in Overijssel, the Netherlands",Q515,http://wikidata.org/entity/Q13189044
Q2177708,1,Zwolle,"hamlet in Oost Gelre, Netherlands",Q1484611,http://wikidata.org/entity/Q2177708
Q567825,1,Zuid-Beijerland,farm village in the Netherlands,Q532,http://wikidata.org/entity/Q567825
Q8652,1,Miami,"city in Miami-Dade County, Florida, United States",Q1093829,http://wikidata.org/entity/Q8652
Q12597726,1,Paik Nak-seung,25 Jun 1886 - 12 Oct 1956,Q5,http://wikidata.org/entity/Q12597726
Q12617843,1,Jinu,South Korean-American singer and rapper,Q5,http://wikidata.org/entity/Q12617843
Q4845523,1,Kyunggi High School,"high school in Gangnam District, Seoul, South Korea",Q12592372,http://wikidata.org/entity/Q4845523
Q1706833,1,Joseph Daussoigne-Méhul,French composer (1790-1875),Q5,http://wikidata.org/entity/Q1706833
Q598693,1,Jean Rogister,Belgian musician (1879-1964),Q5,http://wikidata.org/entity/Q598693
Q10718052,1,Västervåla socken,,Q1523821,http://wikidata.org/entity/Q10718052
Q10718162,1,,,Q1523821,http://wikidata.org/entity/Q10718162
Q1364086,1,Fontaines-Saint-Martin,"commune in the metropolis of Lyon, France",Q484170,http://wikidata.org/entity/Q1364086
Q10985643,1,Humfrey Malins,British politician (born 1945),Q5,http://wikidata.org/entity/Q10985643
Q713750,1,West Germany,Federal Republic of Germany in the period between its formation on 23 May 1949 and German reunification on 3 October 1990,Q7275,http://wikidata.org/entity/Q713750
Q3102425,1,Georges Cain,painter from France (1856-1919),Q5,http://wikidata.org/entity/Q3102425
Q766022,1,Auguste Cain,French sculptor (1821-1894),Q5,http://wikidata.org/entity/Q766022
Q104413322,1,Julie Mêne,,Q5,http://wikidata.org/entity/Q104413322
Q28105263,1,Richard Hammer,French violinist,Q5,http://wikidata.org/entity/Q28105263
Q752437,1,Saint-Brevin-les-Pins,"commune in Loire-Atlantique, Pays de la Loire, France",Q484170,http://wikidata.org/entity/Q752437
Q690062,1,Rønne,main town on the island Bornholm in Denmark,Q515,http://wikidata.org/entity/Q690062
Q463065,1,André Lhote,French sculptor and painter (1885–1962),Q5,http://wikidata.org/entity/Q463065
Q66970092,1,Jean Cottenet,French painter,Q5,http://wikidata.org/entity/Q66970092
Q419367,1,Chanteloup-en-Brie,"commune in Seine-et-Marne, France",Q484170,http://wikidata.org/entity/Q419367
Q71573,1,Landévant,"commune in Morbihan, France",Q484170,http://wikidata.org/entity/Q71573
Q1093072,1,Montjustin,"commune in Alpes-de-Haute-Provence, France",Q484170,http://wikidata.org/entity/Q1093072
Q18414392,1,Joséphine Martin,French composer (1822-1902),Q5,http://wikidata.org/entity/Q18414392
Q18117854,1,Madeleine Rolland,French translator (1872-1960),Q5,http://wikidata.org/entity/Q18117854
Q213294,1,Clamecy,"commune in Nièvre, France",Q484170,http://wikidata.org/entity/Q213294
Q63440133,1,Émile Rolland,French notary,Q5,http://wikidata.org/entity/Q63440133
Q1140775,1,Reed College,"private liberal arts college in Portland, Oregon",Q1377182,http://wikidata.org/entity/Q1140775
Q2977206,1,Claude Contamine,French official,Q5,http://wikidata.org/entity/Q2977206
Q34197068,1,Henry Contamine,French historian,Q5,http://wikidata.org/entity/Q34197068
Q2473125,1,University Nancy II,"University in Nancy, Lorraine (1970-2012), merged in 2012 with Henri Poincaré University Nancy I and other universities",Q3551775,http://wikidata.org/entity/Q2473125
Q2983698,1,Collège Stanislas de Paris,private Catholic school in Paris,Q3914,http://wikidata.org/entity/Q2983698
Q67238,1,Lauperswil,municipality in the canton of Bern in Switzerland,Q70208,http://wikidata.org/entity/Q67238
Q21117684,1,tapestry weaver,artisan or artist who makes woven tapestries,Q28640,http://wikidata.org/entity/Q21117684
Q209096,1,Burnley,"market town in Lancashire, England, UK",Q18511725,http://wikidata.org/entity/Q209096
Q1420038,1,Queen's University,"university in Kingston, Ontario, Canada",Q108403040,http://wikidata.org/entity/Q1420038
Q797897,1,Fitzwilliam College,college of the University of Cambridge,Q1055028,http://wikidata.org/entity/Q797897
Q16552,1,San Diego,"seat of San Diego County, California, United States; second-largest city in California",Q1093829,http://wikidata.org/entity/Q16552
Q551368,1,Anjalankoski,"former municipality of Finland, now part of Kouvola",Q3957,http://wikidata.org/entity/Q551368
Q8023854,1,Winchester School of Art,"art school of the University of Southampton, England",Q383092,http://wikidata.org/entity/Q8023854
Q540751,1,Anglia Ruskin University,"university in East Anglia, UK",Q875538,http://wikidata.org/entity/Q540751
Q641014,1,Naumburg,"town in Landkreis Kassel in Hesse, Germany",Q3957,http://wikidata.org/entity/Q641014
Q536809,1,Schwaan,municipality of Germany,Q42744322,http://wikidata.org/entity/Q536809
Q2757855,1,Herveld,"village in Overbetuwe, Netherlands",Q532,http://wikidata.org/entity/Q2757855
Q2360524,1,Stöckte,human settlement in Germany,Q253019,http://wikidata.org/entity/Q2360524
Q113126,1,Otto Fenichel,"Austrian-American psychiatrist, psychoanalyst and scientist",Q5,http://wikidata.org/entity/Q113126
Q53836451,1,Hanna Fenichel,child Psychologist,Q5,http://wikidata.org/entity/Q53836451
Q10690,1,Cardiff,"capital city of Wales, United Kingdom",Q1549591,http://wikidata.org/entity/Q10690
Q75651730,1,Frederick Atkins,Peerage person ID=272856,Q5,http://wikidata.org/entity/Q75651730
Q429379,1,Hereford Cathedral,"cathedral in Hereford, England",Q56242250,http://wikidata.org/entity/Q429379
Q7593931,1,"St Laurence's Church, Ludlow","Grade I listed church in Ludlow, Shropshire, England, UK",Q5116872,http://wikidata.org/entity/Q7593931
Q1630367,1,Worcester Cathedral,"cathedral in Worcester, England",Q56242250,http://wikidata.org/entity/Q1630367
Q1164246,1,St. Jude Children's Research Hospital,"hospital in Tennessee, United States",Q31855,http://wikidata.org/entity/Q1164246
Q16231,1,Province of Pavia,province of Italy,Q15089,http://wikidata.org/entity/Q16231
Q5439205,1,Fazio Cardano,Italian jurist and mathematician,Q5,http://wikidata.org/entity/Q5439205
Q111457268,1,Chiara Micheri,,Q5,http://wikidata.org/entity/Q111457268
Q1229085,1,Gasparo Tagliacozzi,Italian surgeon,Q5,http://wikidata.org/entity/Q1229085
Q2287807,1,Simone Simoni,Italian philosopher,Q5,http://wikidata.org/entity/Q2287807
Q310783,1,Lodovico Ferrari,Italian mathematician (1522–1565),Q5,http://wikidata.org/entity/Q310783
Q126947737,1,Scuole Piatti,"former school at Milan, Italy",Q3914,http://wikidata.org/entity/Q126947737
Q8739,1,Archimedes,Greek mathematician and physicist (c. 287 – c. 212 BC),Q5,http://wikidata.org/entity/Q8739
Q503331,1,Dorchester,"town in Dorset, England, UK",Q1357964,http://wikidata.org/entity/Q503331
Q17107523,1,Bernhard Slettholm,Norwegian politician,Q5,http://wikidata.org/entity/Q17107523
Q216430,1,Levanger Municipality,"municipality in Trøndelag, Norway",Q755707,http://wikidata.org/entity/Q216430
Q930269,1,Herent,"municipality in Flemish Brabant, Belgium",Q493522,http://wikidata.org/entity/Q930269
Q2699281,1,Gerhard Aumüller,German professor of anatomy and cell biology,Q5,http://wikidata.org/entity/Q2699281
Q18535215,1,recording supervisor,person responsible for the organizational aspects of a film or radio production,Q28640,http://wikidata.org/entity/Q18535215
Q110381835,1,Willem van Renesse van Elderen,"lord of Elderen, Warfusee and Piershil",Q5,http://wikidata.org/entity/Q110381835
Q110381462,1,Anna de Rubempré,viscountess of Montenaken,Q5,http://wikidata.org/entity/Q110381462
Q2232453,1,Van Renesse van Elderen,noble family,Q15054484,http://wikidata.org/entity/Q2232453
Q1246642,1,Hans Ahlgrimm,Austrian composer (1904-1945),Q5,http://wikidata.org/entity/Q1246642
Q2626629,1,Baroque flute,,,http://wikidata.org/entity/Q2626629
Q926265,1,Ettington,"village in Warwickshire, England, UK",Q532,http://wikidata.org/entity/Q926265
Q10572937,1,Löts socken,,Q1523821,http://wikidata.org/entity/Q10572937
Q1648588,1,Charles I of Egmont,,Q5,http://wikidata.org/entity/Q1648588
Q273108,1,condottiero,mercenary soldier leader in medieval Italy,Q28640,http://wikidata.org/entity/Q273108
Q648122,1,Lahamaide,"section of Ellezelles, Belgium",Q2785216,http://wikidata.org/entity/Q648122
Q215429,2,Grand-Place,"main square in Brussels, Belgium",Q26987258,http://wikidata.org/entity/Q215429
Q80702,1,Spanish Empire,colonial empire governed by Spain between 1492 and 1976,Q3024240,http://wikidata.org/entity/Q80702
Q1146008,1,John IV of Egmont,Dutch noble,Q5,http://wikidata.org/entity/Q1146008
Q2841481,1,Françoise of Luxemburg,(1500-1557),Q5,http://wikidata.org/entity/Q2841481
Q1298216,1,House of Egmond,Dutch noble family,Q13417114,http://wikidata.org/entity/Q1298216
Q2587661,1,Floris of Montmorency,Belgian noble,Q5,http://wikidata.org/entity/Q2587661
Q21857106,1,Joseph de Montmorency,Peerage person ID=645202,Q5,http://wikidata.org/entity/Q21857106
Q19853434,1,Anna van Egmont,mother of executed counts Horne and Montigny,Q5,http://wikidata.org/entity/Q19853434
Q3847629,1,Maria di Piero de' Medici,"Italian noblewoman, sister of Lorenzo the Magnificent",Q5,http://wikidata.org/entity/Q3847629
Q2527342,1,Nannina de' Medici,"Italian noblewoman, sister of Lorenzo the Magnificent",Q5,http://wikidata.org/entity/Q2527342
Q1089049,1,Bianca de' Medici,Italian noblewoman (1445-1505),Q5,http://wikidata.org/entity/Q1089049
Q3768495,1,Giovanni de' Medici,,Q5,http://wikidata.org/entity/Q3768495
Q177854,1,Lorenzo de' Medici,Italian politician and humanist,Q5,http://wikidata.org/entity/Q177854
Q299663,1,Piero di Cosimo de' Medici,"Italian nobleman, father of Lorenzo the Magnificent (1416-1469)",Q5,http://wikidata.org/entity/Q299663
Q1113645,1,Lucrezia Tornabuoni,"Italian writer, political advisor and wife of Piero di Cosimo de' Medici",Q5,http://wikidata.org/entity/Q1113645
Q331432,1,fisher,"someone who captures fish and other animals from a body of water, or gathers shellfish",Q28640,http://wikidata.org/entity/Q331432
Q3242115,1,revolutionary,person who participates in a revolution,Q12737077,http://wikidata.org/entity/Q3242115
Q1047995,1,Antipater of Tyre,ancient Greek philosopher,Q5,http://wikidata.org/entity/Q1047995
Q2982944,1,Porcia,"sister of Cato the Younger, half-sister of Servilia",Q5,http://wikidata.org/entity/Q2982944
Q232229,1,Servilia,mistress of Julius Caesar and mother of his killer Marcus Brutus,Q5,http://wikidata.org/entity/Q232229
Q2090689,1,Servilia Minor,wife of Lucullus,Q5,http://wikidata.org/entity/Q2090689
Q15628809,1,Gnaeus Servilius Caepio,half brother of Cato the Younger,Q5,http://wikidata.org/entity/Q15628809
Q166523,1,Utica,archaeological site in Tunisia,Q839954,http://wikidata.org/entity/Q166523
Q1372970,1,Marcus Porcius Cato,father of Cato the Younger,Q5,http://wikidata.org/entity/Q1372970
Q432100,1,Livia,mother of Cato the Younger (c. 120–c. 92 BC),Q5,http://wikidata.org/entity/Q432100
Q1834423,1,Anna of Nassau-Dillenburg,German countess (1541-1616),Q5,http://wikidata.org/entity/Q1834423
Q1868984,1,Magdalena of Nassau-Dillenburg,German noblewoman,Q5,http://wikidata.org/entity/Q1868984
Q481274,1,Maria of Nassau,Countess of Nassau,Q5,http://wikidata.org/entity/Q481274
Q533577,1,"Catherine of Hanau, Countess of Wied",German noblewoman; wife of John IV of Wied-Runkel and Isenburg,Q5,http://wikidata.org/entity/Q533577
Q2225507,1,Catharine of Nassau-Dillenburg,German nobleman (1543–1624),Q5,http://wikidata.org/entity/Q2225507
Q2318556,1,Juliana of Nassau-Dillenburg,sister of prince William I of Orange-Nassau,Q5,http://wikidata.org/entity/Q2318556
Q3241152,1,Elisabeth of Nassau-Dillenburg,Sister of William the Silent (1542-1603),Q5,http://wikidata.org/entity/Q3241152
Q329117,1,Adolf of Nassau,Count of Nassau (1540–1568),Q5,http://wikidata.org/entity/Q329117
Q700300,1,Louis of Nassau,nobleman of the Netherlands; military leader in the Eighty Years' War (1538-1574),Q5,http://wikidata.org/entity/Q700300
Q71441,1,Henry of Nassau-Dillenburg,Dutch noble (1550-1574),Q5,http://wikidata.org/entity/Q71441
Q91880,1,"Philip III, Count of Hanau-Münzenberg",Count of Hanau-Münzenberg (1526-1561),Q5,http://wikidata.org/entity/Q91880
Q127734,1,Juliana van Hanau-Münzenbergen,German nobles,Q5,http://wikidata.org/entity/Q127734
Q114939925,1,Hermanna of Nassau-Siegen,German countess,Q5,http://wikidata.org/entity/Q114939925
Q688471,1,"William I, Count of Nassau-Siegen",German count (1487-1559),Q5,http://wikidata.org/entity/Q688471
Q202566,1,Juliana of Stolberg,German countess (1506–1580),Q5,http://wikidata.org/entity/Q202566
Q321492,1,"John Maurice, Prince of Nassau-Siegen",Dutch soldier and administrator (1604–1679),Q5,http://wikidata.org/entity/Q321492
Q62511,1,Amalia of Solms-Braunfels,Regent of Orange (1602-1675),Q5,http://wikidata.org/entity/Q62511
Q114906132,1,Elisabeth of Nassau-Siegen,German countess (1515-1523),Q5,http://wikidata.org/entity/Q114906132
Q114938139,1,Magdalene of Nassau-Siegen,German countess (1522-1567),Q5,http://wikidata.org/entity/Q114938139
Q2994578,1,Conservatory of Nice,French music and dance conservatoire,Q17487523,http://wikidata.org/entity/Q2994578
Q847027,2,grande école,French institutions of higher education,,http://wikidata.org/entity/Q847027
Q822699,1,Bernard Sarrette,founder of the Paris conservatoire,Q5,http://wikidata.org/entity/Q822699
Q72587,1,Moshe Smoira,Israeli judge (1888–1961),Q5,http://wikidata.org/entity/Q72587
Q2975861,1,Hebrew University Secondary School,"school in Jerusalem, Israel",Q3914,http://wikidata.org/entity/Q2975861
Q6145447,1,James Whitelocke,English judge,Q5,http://wikidata.org/entity/Q6145447
Q75782682,1,Elizabeth Bulstrode,(1575-1631),Q5,http://wikidata.org/entity/Q75782682
Q3437128,1,Nathan,third of four sons born to King David and Bathsheba,Q20643955,http://wikidata.org/entity/Q3437128
Q360378,1,Adonijah,biblical character,Q20643955,http://wikidata.org/entity/Q360378
Q361636,1,Amnon,"biblical character, son of King David",Q20643955,http://wikidata.org/entity/Q361636
Q168827,1,prophet of Islam,apostles who preach the news of what comes from the revelation and Sharia,Q4504549,http://wikidata.org/entity/Q168827
Q809581,1,Bartošovice v Orlických horách,village in Rychnov nad Kněžnou District of Hradec Králové region,Q5153359,http://wikidata.org/entity/Q809581
Q128114,1,Yonkers,"city in Westchester County, New York, United States",Q15063611,http://wikidata.org/entity/Q128114
Q7728724,1,The Daily Tar Heel,"student newspaper published in Chapel Hill, Orange County, North Carolina, USA",Q11032,http://wikidata.org/entity/Q7728724
Q10843872,1,process,"set of interrelated tasks that transform inputs into outputs, where the tasks may be carried out by people, nature or machines using various resources",Q116505632,http://wikidata.org/entity/Q10843872
Q60541593,1,installation of infrastructure,construction skill,Q7535186,http://wikidata.org/entity/Q60541593
Q742421,2,theatre company,informal group of actors,,http://wikidata.org/entity/Q742421
Q333705,1,Technion – Israel Institute of Technology,Israeli research university in Haifa,Q3918,http://wikidata.org/entity/Q333705
Q156045,1,Eleanor of Austria,Queen consort of Portugal and France (1498-1558),Q5,http://wikidata.org/entity/Q156045
Q157077,1,Mary of Hungary,governor of the Netherlands and queen consort of Hungary and Bohemia (1505-1558),Q5,http://wikidata.org/entity/Q157077
Q157834,1,"Catherine of Austria, Queen of Portugal",queen consort and regent of Portugal,Q5,http://wikidata.org/entity/Q157834
Q157884,1,Isabella of Austria,"Queen consort of Denmark, Norway and Sweden; (1501-1526)",Q5,http://wikidata.org/entity/Q157884
Q61459936,1,Rietje Koane,legendary twin brother of Charles V,Q21070568,http://wikidata.org/entity/Q61459936
Q157098,1,Philip I of Castile,"King of Castile (1506), Ruler of Habsburg Netherlands (1482–1506)",Q5,http://wikidata.org/entity/Q157098
Q171136,1,Juana I of Castile,Queen of Castile from 1504 and of Aragon from 1516,Q5,http://wikidata.org/entity/Q171136
Q233335,1,Anne of Bohemia and Hungary,"Queen Consort and Princess of Hungary and Bohemia, Queen Consort of Germany and Archduchess of Austria",Q5,http://wikidata.org/entity/Q233335
Q12860,1,Ferdinand II of Aragon,"King of Aragon, Sicily, Naples, and Valencia (1452–1516)",Q5,http://wikidata.org/entity/Q12860
